Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA100,EMA200
2000-03-24,1.0408533811569214,1.0802547785662384,1.0169309323819469,1.0689970789875352,446913600,0.9483382413605265,0.8937919140162682,0.8649573489208107,0.8505543835703233
2000-03-27,1.047420620918274,1.0863529661342457,1.0272504726290372,1.0328797730058066,279182400,0.9577746584612643,0.899816569188896,0.8685704830197702,0.8525132516036363
2000-03-28,1.0441374778747559,1.0657138762701017,1.029126676696936,1.030064776618345,202966400,0.9659996888815968,0.9054762126667728,0.8720470571753145,0.854419960322752
2000-03-29,1.0202152729034424,1.0464828786306208,1.0043841064588825,1.0460139287603085,239836800,0.9711630778360583,0.9099757836564462,0.8749810812491388,0.856069664925545
2000-03-30,0.9437576532363892,1.033349017897877,0.9414124030013458,1.0023903119538895,414400000,0.9685530373979945,0.9113005628556596,0.876342993565718,0.8569421822221703
2000-03-31,1.019276738166809,1.0300644833802044,0.9456333100245405,0.9564219570641365,404633600,0.9733838660426435,0.9155349226717832,0.8791733647459375,0.85855745143555
2000-04-03,1.0005139112472534,1.0469516602475109,0.9714321127404538,1.0169309602111993,328563200,0.975967679871654,0.918867432027684,0.8815761478449735,0.8599699535232287
2000-04-04,0.9554842710494995,0.9981689260331666,0.87621241106928,0.9953547260547255,660329600,0.9740168790314488,0.9203033864991278,0.8830396750371423,0.8609203447423956
2000-04-05,0.9784680008888245,0.9972301905489843,0.9306232248410177,0.9491508395340524,457665600,0.974440795398818,0.9225843517693121,0.8849293448559875,0.8620899731617632
2000-04-06,0.9395363926887512,1.0094267602198204,0.9249946374080706,0.98034495310891,259627200,0.9711165665692879,0.9232491376877215,0.8860106725358442,0.8628605843013353
2000-04-07,0.9887873530387878,0.9897253528285896,0.9418813513718602,0.9550151520821367,242435200,0.9727994986140022,0.9258192637799203,0.8880458543279818,0.8641135869753398
2000-04-10,0.9381282925605774,0.9962927994188157,0.936252192692873,0.9883183479008152,212262400,0.9694974789898665,0.9263019707909265,0.8890375857781322,0.8648500517075313
2000-04-11,0.8963817954063416,0.9371902517546359,0.8860621933507851,0.9268715515257032,541822400,0.9625340805533403,0.9251286305797662,0.8891830156717602,0.8651638004010518
2000-04-12,0.8199239373207092,0.8930983325479303,0.7870898907137692,0.8930983325479303,941136000,0.9489521621502326,0.9210029563343131,0.8878115487737195,0.8647136525097051
2000-04-13,0.8541662096977234,0.9006039691642317,0.81429575227105,0.8368111070177053,529827200,0.9399249285833269,0.9183819074466036,0.8871453044355809,0.8646087028299839
2000-04-14,0.8396251797676086,0.8855930304753591,0.8180478783109159,0.8203930781471864,667620800,0.9303725715532585,0.9152934083219372,0.8862043118678983,0.8643601105607066
2000-04-17,0.9296857714653015,0.9301548215226283,0.8185170500648904,0.8218011519883801,409561600,0.9303071620210721,0.9158578147197162,0.887065330869827,0.8650101171368717
2000-04-18,0.9522008299827576,0.9522008299827576,0.8959125329810763,0.9268713318088969,390924800,0.9323922732555183,0.9172830310045413,0.8883551427334493,0.8658776864189204
2000-04-19,0.9090465903282166,0.9775298043181334,0.8987269877864179,0.9470409485888122,520150400,0.9301688748814896,0.91696003333096,0.8887648743689892,0.8663072277513512
2000-04-20,0.8921607136726379,0.936252533621189,0.878557857395209,0.9282788808232663,722120000,0.9265490500044561,0.9159875109914181,0.8888321187116357,0.8665644763674833
2000-04-24,0.9043562412261963,0.9043562412261963,0.8612025349373147,0.8630786349107202,443620800,0.9244354491684313,0.915531382765331,0.8891395270782607,0.8669405138287641
2000-04-25,0.9629887938499451,0.9662728452187185,0.9160827925612246,0.9165518425538172,391641600,0.9281071962809564,0.9173924577098257,0.8906018887965118,0.8678962181075819
2000-04-26,0.9104533791542053,0.9606433199066358,0.9006036322151348,0.9503237214609498,366912000,0.926425880364123,0.9171203369821543,0.890994987615476,0.8683196724463543
2000-04-27,0.9512619972229004,0.9531389987264764,0.8749220854940996,0.8794955481583221,326603200,0.9287912248268637,0.9184592256190464,0.8921883937463161,0.8691449692103002
2000-04-28,0.9310927391052246,0.9568913918036697,0.910453636581156,0.9540771919115068,249580800,0.9290104166628981,0.9189546575204651,0.8929587768227301,0.8697613649306477
2000-05-01,0.9329687356948853,0.939066985788691,0.9146755886603423,0.93718998451103,226195200,0.9293873994278493,0.9195042292135797,0.8937510532360401,0.8703902939929785
2000-05-02,0.8846550583839417,0.947509870063462,0.8818408582547809,0.9249945655798573,236432000,0.9251271764712866,0.9181375950633978,0.8935709345260976,0.8705322319471175
2000-05-03,0.8635475635528564,0.9099845134190707,0.837749013131098,0.8926293636187166,489798400,0.9192624514314361,0.9159968095139648,0.8929764123286076,0.870462732759115
2000-05-04,0.8307125568389893,0.864954603740407,0.8297744570017183,0.864016503903136,399515200,0.9108291281369174,0.912652329016907,0.8917434646951498,0.8700672086206063
2000-05-05,0.8490067720413208,0.861202473124159,0.8309472444075243,0.8316507693216859,284076800,0.9049412846992415,0.9101564248217859,0.8908971935534897,0.8698576520377278
2000-05-08,0.8264915943145752,0.853228202082414,0.8255534940954331,0.8412669733749792,184900800,0.8974698856149876,0.9068754510764052,0.8896218351527192,0.869426148975806
2000-05-09,0.7913114428520203,0.8349350046656453,0.7870901423864121,0.8278986521644175,327140800,0.8873595577328003,0.9023435291852528,0.8876750947111212,0.8686488882183554
2000-05-10,0.7453433275222778,0.7880279758058857,0.7411211764922387,0.7809916252391405,535091200,0.8738342024746553,0.8961866585318028,0.8848566438756985,0.8674219672164044
2000-05-11,0.7716110944747925,0.7823997468370617,0.7429983394803534,0.7608224922140034,499744000,0.8640986683794303,0.891301342294273,0.8826141577489479,0.866468625199075
2000-05-12,0.807729184627533,0.8293056358372547,0.7862687684365656,0.7955334833040362,306913600,0.8587301461173448,0.8880240027779303,0.8811312869940684,0.865884153153587
2000-05-15,0.7580080032348633,0.8110121928042511,0.7514406535978386,0.8110121928042511,678932800,0.849137561080918,0.8829253361291826,0.8786932021671535,0.8648107586270326
2000-05-16,0.7931877374649048,0.8185172483193351,0.7711422792279198,0.7843929215061206,440451200,0.8438090064508216,0.8794062146129363,0.8770000246482971,0.8640980917497975
2000-05-17,0.7608225345611572,0.7781776382022016,0.7533171319882773,0.777708588117509,398092800,0.8359055329375202,0.8747558742187489,0.8746994802901358,0.8630704742653333
2000-05-18,0.7561320066452026,0.7875589561652739,0.7551939066958768,0.7730180562404243,373777600,0.8283080542430138,0.8701039578433157,0.8723516095248895,0.8620064099109043
2000-05-19,0.7054728865623474,0.7448742829893328,0.7007816858570806,0.7448742829893328,740667200,0.8166094668448551,0.8636478374009249,0.8690470803573144,0.8604488624148987
2000-05-22,0.6749831438064575,0.703596742827854,0.6454322966452126,0.703596742827854,755507200,0.8031212456031029,0.8562492219658477,0.8652042301285846,0.8586034323789938
2000-05-23,0.6440253257751465,0.7007818318902569,0.6426182257979717,0.6792054304813118,517585600,0.7879692532385356,0.8479267162328791,0.860824449844358,0.8564683268406472
2000-05-24,0.6580973267555237,0.6735762817455199,0.6229172140583714,0.6468396726558991,678462400,0.7756004983353917,0.8404824264494534,0.8568100513673513,0.8544944860437804
2000-05-25,0.6549307107925415,0.6953878504674916,0.6454323733801492,0.6641954250373652,406750400,0.764108137617025,0.8332058885805549,0.8528124406628996,0.8525087768373004
2000-05-26,0.6482463479042053,0.674513939739164,0.6398037516591856,0.6604420441712677,181148800,0.7530736814538993,0.8259525732599138,0.8487616269449056,0.8504763148578667
2000-05-30,0.657159149646759,0.6613804497216939,0.6135364435955477,0.6576281495874328,713059200,0.7439389641389336,0.8193332233142999,0.8449675184835562,0.8485527609751691
2000-05-31,0.6304224133491516,0.6848337642838704,0.6290153135078024,0.6519996644003783,433507200,0.7331278640637162,0.8119249562568431,0.8407191005601027,0.8463823097550097
2000-06-01,0.6688857078552246,0.6721689071402213,0.6032167120085146,0.613536311732735,903840000,0.7270095634724313,0.8063155739665836,0.8373164591204021,0.8446161744127233
2000-06-02,0.6946843266487122,0.7486266285149081,0.6679476756593148,0.703596827553524,792848000,0.72393096948922,0.8019378779933337,0.8344920604575964,0.843124315230992
2000-06-05,0.6853028535842896,0.7148537076600521,0.673107151676721,0.7003128056432427,323668800,0.720252101307798,0.797363955467489,0.8315378187373328,0.8415539524285373
2000-06-06,0.6970295906066895,0.7261113961029105,0.6777983375056857,0.6902286151609569,525481600,0.7180404336219781,0.7934292744925557,0.828874289467419,0.8401158990770761
2000-06-07,0.7247042655944824,0.727987515713872,0.6876480594195866,0.7026588132271914,337019200,0.7186750842860261,0.7907341761043961,0.8268115167174599,0.8389675246145628
2000-06-08,0.7115705609321594,0.7392452689609083,0.6989058071427396,0.7326788179244312,238526400,0.7179984630142292,0.7876297206074457,0.8245295175929984,0.8376998931351359
2000-06-09,0.7186066508293152,0.7350236480440939,0.7082870518842727,0.7261111487153695,252358400,0.718056385663285,0.784922933557323,0.8224320350828265,0.8365148857490085
2000-06-12,0.6843647360801697,0.7237661381682877,0.6820195863037865,0.7232970881724217,290337600,0.7148476571315597,0.7809794748327288,0.8196980291619818,0.8350009539115075
2000-06-13,0.7092253565788269,0.7106324567010326,0.6618495454961375,0.6843648509018168,351456000,0.7143121999360614,0.7781655878423797,0.8175104514870678,0.8337494554305854
2000-06-14,0.6787362694740295,0.7223589669104384,0.676391069827887,0.7106322672591648,277446400,0.7109240160825346,0.7742663988867581,0.8147624478828492,0.8322070356698237
2000-06-15,0.6932773590087891,0.700781909754717,0.6679478030535656,0.684833906482475,248572800,0.7092433820755113,0.7710903581072299,0.8123568025586103,0.8308246508274254
2000-06-16,0.6843647360801697,0.7035968380416251,0.6684167356118811,0.701719836434583,303564800,0.7068739872188121,0.7676893533218551,0.8098223061927006,0.8293673382428756
2000-06-19,0.7251729965209961,0.7345545444298147,0.6740449106521983,0.6796741600468137,394004800,0.7086167500094963,0.7660220452120174,0.8081460822388054,0.8283305786237525
2000-06-20,0.759884238243103,0.7800535870845131,0.7383069879887898,0.7392450378145535,501390400,0.7134993679365065,0.7657813468995109,0.8071904021596825,0.8276495205105122
2000-06-21,0.8349348902702332,0.8546351915706075,0.7551939817788996,0.7580082318052047,490000000,0.7250646557778138,0.768493250561108,0.8077397979638519,0.8277220117519025
2000-06-22,0.8067903518676758,0.8649548639434164,0.8039761517122024,0.8368111088368676,467712000,0.7328480554054196,0.7699950976711694,0.8077209970510563,0.8275137365291739
2000-06-23,0.7758322954177856,0.8199240474136811,0.7626984946462241,0.8072592966406826,204965600,0.7369417925494545,0.7702240073867229,0.8070895376127736,0.8269994933340358
2000-06-26,0.8124196529388428,0.8218012058161488,0.782399795984396,0.7880281966350551,185354400,0.7441301602055866,0.7718787385848452,0.8071950844509136,0.8268544202952777
2000-06-27,0.7767704725265503,0.8330579308846551,0.7748943224475219,0.8072593767790185,203470400,0.7472387613790118,0.7720705712884415,0.806592616888055,0.8263560725562854
2000-06-28,0.817110002040863,0.8311818553673445,0.7730182417126058,0.8002239483941288,286428800,0.753893165251569,0.773836823474811,0.8068008819405857,0.8262640718546393
2000-06-29,0.7692657709121704,0.8096052191878547,0.7664507196732587,0.7964714196973455,203660800,0.755357222933531,0.7736575665115702,0.8060576124152705,0.82569692458158
2000-06-30,0.7861518859863281,0.824615237895815,0.7758322851399075,0.7927183854733277,323097600,0.7582900479861783,0.7741475398243058,0.8056634396146974,0.825303441610483
2000-07-03,0.8002236485481262,0.8152335463232808,0.7823995014057424,0.7823995014057424,70828800,0.7622837242301733,0.7751701323232792,0.8055557209797158,0.825053891430758
2000-07-05,0.7748944759368896,0.8283677448190571,0.7617606712599932,0.7992859348400305,265216000,0.7634847482022415,0.775159322268911,0.8049485676125311,0.8245547927691276
2000-07-06,0.7777083516120911,0.7945952517582555,0.7448743045523053,0.7880279513519134,309545600,0.7648393770984178,0.7752592842039377,0.8044091573947005,0.8240886590262715
2000-07-07,0.817110002040863,0.8227392544065859,0.782399794572988,0.7894352953736202,263603200,0.769817531854841,0.7769004888249936,0.804660659268882,0.8240192196532823
2000-07-10,0.8574493527412415,0.8743362549771698,0.806790249280626,0.811950500702332,397796000,0.7781634195583077,0.7800592678021014,0.805705979931701,0.824351857793461
2000-07-11,0.8546351194381714,0.8893461207228665,0.832119768388199,0.855573119198644,357896000,0.7854464385944853,0.782983811003516,0.8066748737833143,0.8246531837799755
2000-07-12,0.8837168216705322,0.8846548213269276,0.8461915246592642,0.8724591223439254,225433600,0.7948055226969659,0.7869341251473205,0.8082004569097938,0.8252408816694339
2000-07-13,0.8480687141418457,0.9099846212314359,0.8218011106298276,0.8780886177206765,445659200,0.7998782075964783,0.7893315600098509,0.8089899273500325,0.8254680242810998
2000-07-14,0.8658928275108337,0.8855931295988011,0.8536971256577356,0.8574494257751702,190276800,0.8061653142549884,0.7923339626569483,0.8101167174522266,0.8258702611291568
2000-07-17,0.8752743005752563,0.8827787995015299,0.857449299447035,0.8743362006333689,260002400,0.8127471224759664,0.7955865249282545,0.8114069666229796,0.8263618436112077
2000-07-18,0.8593254089355469,0.8837169095294821,0.853697009625868,0.8780885102198033,318404800,0.8171831497578311,0.7980860890069719,0.812355846668773,0.8266898392860768
2000-07-19,0.7908422946929932,0.85275900257109,0.7767704431608217,0.8283675494214715,457872800,0.8146744968945132,0.7978020186417178,0.8119298357385596,0.8263331473000759
2000-07-20,0.8274295330047607,0.8565113373026092,0.8124195808094309,0.8255533829206176,465572800,0.8158892622383463,0.7989638819500725,0.8122367604369002,0.8263440566105703
2000-07-21,0.8039759993553162,0.8349348004756805,0.7945953005471004,0.8159372245252822,196235200,0.8147546657732958,0.7991604355738076,0.8120731810095421,0.8261214888766872
2000-07-24,0.7308027148246765,0.7936566862021577,0.7129777072491583,0.7889663351006356,412171200,0.8067592418734273,0.7964797406424691,0.8104638648474655,0.8251730433637319
2000-07-25,0.7514406442642212,0.7598840931128844,0.7364306975849361,0.7551937446769347,211607200,0.8014908040058838,0.7947135015688124,0.8092950882022527,0.824439387651299
2000-07-26,0.7514406442642212,0.769265641709614,0.7392448966262138,0.7481573953489102,210470400,0.7967241221257254,0.793016526772554,0.8081494556490243,0.8237130319957062
2000-07-27,0.7805228233337402,0.7992858796918217,0.748626814930204,0.7505029652514077,294985600,0.7951811412883935,0.7925265776180906,0.807602393622979,0.8232832786756866
2000-07-28,0.7251729965209961,0.7880277792938969,0.7035966036946593,0.7847445306193332,237893600,0.7885136989295938,0.7898852607123222,0.8059701283338309,0.8223070569627047
2000-07-31,0.7626983523368835,0.7748941009372285,0.7317404569903541,0.7378378553266134,155299200,0.7860550944921928,0.7888191074426972,0.8051132614824061,0.8217139355236418
2000-08-01,0.7401830554008484,0.767857751697657,0.7392449555779724,0.7551938049005487,137284000,0.7816863288644457,0.7869118112841933,0.8038275148273257,0.8209026829851066
2000-08-02,0.7092253565788269,0.7495648153252937,0.7082873065311838,0.7354929623780427,162355200,0.774785283884863,0.7838652836486887,0.8019542047629991,0.8197914658069347
2000-08-03,0.7204828858375549,0.7214209858259505,0.6641954335910932,0.6838956836518199,339897600,0.7696136269279765,0.7813796994208011,0.8003409113189308,0.8188033207326126
2000-08-04,0.7111015915870667,0.7692660623366594,0.695153586540965,0.7425294032740605,263121600,0.7640410521336042,0.7786236951920272,0.7985737960767156,0.8177316617361396
2000-08-07,0.7195447683334351,0.7364308170451029,0.7082871186173337,0.7186067185346635,187348000,0.7598033108193023,0.776306874530906,0.7970088648342745,0.8167546777221824
2000-08-08,0.7017197608947754,0.720482810840531,0.6951533121668932,0.719544761051253,176674400,0.7542715441598236,0.7733818896824303,0.7951219518849775,0.8156100516840988
2000-08-09,0.7129774689674377,0.7270493692943968,0.7092252194011399,0.7223590197604203,379640800,0.750338775093882,0.7710130888700776,0.7934953284608677,0.8145888319555749
2000-08-10,0.7139154672622681,0.7270492657510879,0.711101267962963,0.7204827673183994,251714400,0.7468698886337284,0.7687739664540851,0.7919194896252518,0.813587106933751
2000-08-11,0.7157925367355347,0.7204828863766013,0.6838956841634927,0.7031277860709321,238056000,0.7439101408339004,0.7666962633278674,0.790412025211594,0.8126140266332712
2000-08-14,0.7064111828804016,0.7157926857390173,0.6951535297545144,0.7143847839401924,156660000,0.7403388115049958,0.764332142526006,0.7887486421951347,0.8115572819193123
2000-08-15,0.7007819414138794,0.7195449975260169,0.6979677410197048,0.7092253943216426,114200800,0.7365714905439371,0.7618399777765109,0.7870067273281792,0.8104550397252285
2000-08-16,0.72798752784729,0.7354929299269248,0.7026588249384541,0.7035969250461888,143673600,0.7357539702871135,0.7605124307204632,0.7858380303087557,0.8096344674677366
2000-08-17,0.77208012342453,0.7870900755992523,0.7251733151951332,0.7261113651851774,270900000,0.7392136039192484,0.7609660657284658,0.785565596509068,0.8092607924026302
2000-08-18,0.7505029439926147,0.7777086008732554,0.7486267937245551,0.7711421500872725,190176000,0.7402887791643309,0.7605557472290208,0.7848712865582471,0.8086761371945703
2000-08-21,0.7580080032348633,0.7739559997588435,0.7448742057871158,0.7542548526740714,134467200,0.7419763243139054,0.7604558356998382,0.7843393403538237,0.8081719766576578
2000-08-22,0.7758322954177856,0.7927183959749053,0.7561320451737084,0.7598842948577925,276802400,0.745200702514275,0.7610588341201499,0.7841708840184566,0.8078501887846243
2000-08-23,0.8152336478233337,0.821800998720322,0.7664507475091665,0.7725490484363071,236863200,0.7518705068294234,0.763183336618314,0.7847859882522165,0.8079236560387408
2000-08-24,0.8422049283981323,0.8499448049880453,0.8011618985523007,0.8206276751495475,310766400,0.7604737850740623,0.7662822225704637,0.7859229969679771,0.8082647632263965
2000-08-25,0.8527589440345764,0.8630785449436481,0.8461916428841346,0.8480686444884995,334460000,0.7692628478322064,0.7696734665494486,0.7872464810683057,0.8087074913936422
2000-08-28,0.8715214729309082,0.8855933789056389,0.8565115668149762,0.8593257676445496,359004800,0.7790017645082733,0.7736675060153881,0.7889152927883573,0.8093325061353066
2000-08-29,0.888408362865448,0.8921605633349065,0.8658929555833254,0.8687071560369048,267030400,0.7894214405422899,0.7781671474604887,0.790885452591864,0.8101193305803827
2000-08-30,0.8930987119674683,0.9006041153429578,0.8811374826153523,0.8855933085919787,285392800,0.7992954663923069,0.7826742676372329,0.7929094775299949,0.8109449960668214
2000-08-31,0.9146757125854492,0.9231183115645163,0.8846549108036145,0.8851239607807199,419596800,0.8102840612678442,0.7878507948901041,0.7953206901053504,0.8119771424998427
